Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, Zarobek, Czas podrozy, Z populacji, 
268017, 2151016.35587796, 10, 267084, 1992813.159958606, 10, 259135, 2055384.53374045, 10, 260223, 2032654.5063339886, 10, 277344, 2230540.041570251, 10, 261093, 2030425.0897888734, 10, 269686, 2079813.6734654394, 10, 263957, 2119130.9533771756, 10, 257328, 2082174.2241693388, 10, 269820, 2162662.5732603907, 10, 
270486, 2137905.278826087, 11, 267084, 1986146.1155283689, 11, 259135, 2040664.1370543025, 11, 260223, 2023455.617750064, 11, 277344, 2225553.6602332774, 11, 261990, 2018720.42797786, 11, 269686, 2069685.9549636275, 11, 263957, 2112706.7723973077, 11, 255833, 2058017.5114590677, 11, 269820, 2157763.491538283, 11, 
270486, 2125291.577958864, 12, 267084, 1980890.6584762605, 12, 257797, 2019351.306544858, 12, 262227, 2010872.086661778, 12, 277592, 2222549.6246461407, 12, 259736, 1973008.625628131, 12, 267011, 2012989.6170631878, 12, 264901, 2104525.841635526, 12, 255833, 2045392.0915984807, 12, 269820, 2148761.549557541, 12, 
270486, 2116035.3927119896, 13, 267084, 1977848.1061022966, 13, 257797, 2010355.6030386873, 13, 262227, 1998299.3187154322, 13, 277824, 2206966.7665112186, 13, 259736, 1963728.902662713, 13, 267011, 2002657.626801388, 13, 266296, 2088072.404184163, 13, 255833, 2031538.6077888606, 13, 264715, 2115698.5736817773, 13, 
270486, 2105110.0707709766, 14, 267084, 1968955.4015371308, 14, 257797, 2005871.645173316, 14, 262227, 1995428.2066377103, 14, 277824, 2191639.6357417316, 14, 261729, 2015764.8102972277, 14, 267011, 1986766.7646005664, 14, 266296, 2079831.0699506006, 14, 256246, 2019090.080044512, 14, 264715, 2111990.1447706074, 14, 
270486, 2087965.775049704, 15, 269189, 1994841.9695255726, 15, 257797, 1995938.6863760818, 15, 262227, 1992007.6229798808, 15, 277824, 2186045.33919111, 15, 261729, 2009616.1933792906, 15, 267011, 1976440.2356144935, 15, 265611, 2049496.3582346113, 15, 256246, 2009255.1582899028, 15, 267210, 2112961.425724685, 15, 
270486, 2077569.200428337, 16, 269369, 1985364.4946440714, 16, 258399, 1989816.4124822775, 16, 261977, 1988207.225101734, 16, 277824, 2179337.329122966, 16, 261729, 1999373.7966562586, 16, 267011, 1970985.9352290798, 16, 265611, 2044267.40651847, 16, 256246, 2004163.3798819254, 16, 267210, 2102625.9988727644, 16, 
271160, 2068922.123162796, 17, 270352, 1981220.7807444166, 17, 257797, 1983947.6252108212, 17, 261977, 1981417.0141296391, 17, 277824, 2172318.628976693, 17, 261729, 1987879.5775143339, 17, 267011, 1958615.5244622328, 17, 265822, 2035921.2144711157, 17, 255267, 1963749.0865226146, 17, 267608, 2095692.7034458425, 17, 
271160, 2054515.1596537398, 18, 270887, 1978156.4809504745, 18, 257797, 1980580.8950932682, 18, 261977, 1965146.9470055392, 18, 277824, 2165561.610301526, 18, 261729, 1982768.7464386544, 18, 267011, 1946725.3044789187, 18, 265822, 2024441.5748885348, 18, 255267, 1960498.354873198, 18, 267608, 2088860.170023275, 18, 
269212, 2027740.4419579874, 19, 270887, 1965252.1060542022, 19, 258560, 1970706.9364170504, 19, 261977, 1949516.9539774167, 19, 279618, 2163290.362836955, 19, 261729, 1964990.9574482457, 19, 266493, 1935097.432340511, 19, 265822, 2015175.572398737, 19, 255267, 1955970.6594547587, 19, 267608, 2083278.707159206, 19, 
269212, 2017685.8234919822, 20, 270698, 1959613.128143782, 20, 258560, 1964901.079460659, 20, 261977, 1945741.8516684596, 20, 276108, 2125247.281001259, 20, 261488, 1958675.679314824, 20, 266493, 1930577.6680087436, 20, 265822, 2006808.7941693617, 20, 255267, 1948569.5646672691, 20, 267608, 2076390.9013796223, 20, 
269212, 2005778.830221139, 21, 267171, 1919530.2310258006, 21, 258560, 1956979.0438072488, 21, 262357, 1934056.2193040638, 21, 276108, 2122429.9638584265, 21, 262159, 1947140.5306923825, 21, 266005, 1921857.5835435803, 21, 262128, 1969769.0245414781, 21, 255267, 1947827.1795126512, 21, 267840, 2064722.3668368587, 21, 
269212, 2001453.916963777, 22, 267171, 1908507.602170976, 22, 258560, 1952261.9184331384, 22, 262357, 1915717.6721281135, 22, 276579, 2120454.160752891, 22, 262159, 1937352.4462671045, 22, 266005, 1911496.261091554, 22, 262128, 1966998.553364521, 22, 254025, 1936734.5823271216, 22, 267840, 2052395.740841776, 22, 
269071, 1986271.1932810657, 23, 267171, 1896200.9938285693, 23, 258560, 1948397.8146721453, 23, 262125, 1884447.910246095, 23, 274840, 2103432.2821050626, 23, 262159, 1931871.225562699, 23, 266005, 1906513.7320624087, 23, 261610, 1960480.4289382054, 23, 254025, 1928731.5242062318, 23, 265993, 2031212.8098965723, 23, 
270820, 1987345.3944052763, 24, 267055, 1890463.0492738711, 24, 258560, 1939665.6005368133, 24, 262848, 1896139.269574771, 24, 274840, 2096018.1232358846, 24, 262159, 1924601.0260353226, 24, 266005, 1890845.1400767346, 24, 261610, 1948772.8316811617, 24, 254025, 1921544.030624453, 24, 265993, 2023085.2011858574, 24, 
270820, 1979166.5445425918, 25, 268357, 1898989.0835620204, 25, 258170, 1933463.3988987254, 25, 262848, 1888320.812270408, 25, 275261, 2086843.9897940462, 25, 262159, 1916485.9285697571, 25, 266005, 1883571.5274121384, 25, 261610, 1947733.1783067314, 25, 252253, 1906166.2267250314, 25, 265993, 2015034.423797357, 25, 
270820, 1976316.111926214, 26, 268357, 1892373.550981235, 26, 256850, 1927022.8512523987, 26, 262848, 1879837.3901789875, 26, 275888, 2083708.371123349, 26, 259681, 1858818.4347031994, 26, 266005, 1875948.0524471512, 26, 261610, 1941062.104303822, 26, 252253, 1898980.7999503112, 26, 267161, 2008519.7772323648, 26, 
270820, 1964668.8469530249, 27, 268357, 1889067.988445596, 27, 256006, 1916752.2532224832, 27, 262848, 1875966.5765835547, 27, 276193, 2078557.496831508, 27, 259681, 1850272.1519902328, 27, 265511, 1856920.5352691633, 27, 262886, 1926106.8179652726, 27, 252617, 1889920.8539957937, 27, 267117, 1997476.1416392112, 27, 
270820, 1958836.6794080052, 28, 268357, 1888044.800562681, 28, 256006, 1900296.7718783063, 28, 263514, 1868756.955522407, 28, 276193, 2073434.8187699919, 28, 259681, 1842559.420379197, 28, 264528, 1842539.8683937667, 28, 262886, 1919285.6088181569, 28, 252617, 1883184.4606968423, 28, 267117, 1988781.131344981, 28, 
271787, 1952618.8320018407, 29, 268685, 1885673.7367108215, 29, 256006, 1897131.108540888, 29, 262848, 1861796.7401905302, 29, 275082, 2055203.947092524, 29, 260585, 1835091.8665024354, 29, 264528, 1836959.533068236, 29, 262622, 1903588.8393208443, 29, 252078, 1874109.3047853473, 29, 268131, 1988797.4690703452, 29, 
271787, 1927255.1686658072, 30, 268685, 1884227.3232667984, 30, 256006, 1889433.8307826999, 30, 260086, 1820911.2699592425, 30, 275082, 2046210.6895167998, 30, 260585, 1828830.2716756647, 30, 265144, 1826712.0780425644, 30, 262622, 1896452.1819218856, 30, 252078, 1863465.865058008, 30, 269548, 1988818.2798279803, 30, 
271787, 1920174.0914102583, 31, 268685, 1870060.6274660116, 31, 256006, 1885948.7802523812, 31, 260086, 1810199.9805846023, 31, 276193, 2043250.459418068, 31, 260585, 1822458.4055086523, 31, 265144, 1818593.6847849172, 31, 262622, 1886648.8663385506, 31, 252078, 1859043.1090365106, 31, 268534, 1974066.537166944, 31, 
271787, 1914810.0064511215, 32, 268685, 1863780.5463666355, 32, 256006, 1879130.0937322197, 32, 258870, 1794940.181468783, 32, 276193, 2041404.7385719328, 32, 260585, 1815444.1066983927, 32, 265144, 1814407.9259594148, 32, 262622, 1882262.6803533642, 32, 253099, 1842209.6305758527, 32, 267511, 1958141.0262226346, 32, 
271787, 1911686.5851682266, 33, 268685, 1856290.7849427534, 33, 255505, 1874602.9207769178, 33, 259103, 1785741.4206525253, 33, 276193, 2036199.5842129958, 33, 260585, 1808738.507813763, 33, 265746, 1805702.490072616, 33, 262622, 1873678.9111513363, 33, 250323, 1810599.0560832152, 33, 268039, 1955954.9834670164, 33, 
271787, 1907186.4739992213, 34, 268685, 1849857.1873136193, 34, 255505, 1864503.019749106, 34, 259103, 1779880.4913752393, 34, 272867, 2004723.4175906791, 34, 260585, 1802751.2013963773, 34, 265746, 1796973.3580061903, 34, 262622, 1869545.6384360865, 34, 250323, 1807902.1746901951, 34, 269165, 1953015.589576371, 34, 
271787, 1905805.8608036097, 35, 269501, 1846454.5685826926, 35, 255505, 1852030.6857489476, 35, 260893, 1803982.912713108, 35, 273506, 2003767.1731403335, 35, 260585, 1799470.9755066738, 35, 269231, 1836708.7108936203, 35, 262622, 1867075.4810989466, 35, 251200, 1805283.9653881588, 35, 269880, 1939687.4304959706, 35, 
271787, 1904509.8241868075, 36, 269501, 1842114.1391205369, 36, 255505, 1847971.879613981, 36, 262367, 1804074.6631040594, 36, 273506, 1994745.4124035083, 36, 260585, 1798405.3664956263, 36, 268223, 1822528.67423975, 36, 262622, 1865598.2376223374, 36, 251200, 1802203.3870421906, 36, 269880, 1921582.844877417, 36, 
271787, 1895360.297074065, 37, 269501, 1828085.8035889515, 37, 255505, 1844200.1178177882, 37, 262367, 1799942.6223397602, 37, 273506, 1991048.33283087, 37, 264860, 1841598.3965917758, 37, 268255, 1813881.035240422, 37, 262622, 1857056.0315679517, 37, 251200, 1794315.9121160395, 37, 271888, 1906477.8552947587, 37, 
271998, 1891909.0463479608, 38, 269312, 1821994.070935005, 38, 255505, 1831959.6490686133, 38, 262367, 1792381.51960316, 38, 273506, 1980607.8581002362, 38, 264860, 1833332.6617795287, 38, 270353, 1814520.3478422863, 38, 262622, 1852612.5570550386, 38, 251571, 1785771.5138916294, 38, 269208, 1871336.1455271004, 38, 
271998, 1885159.2723337165, 39, 269312, 1810763.485950705, 39, 255505, 1830727.9799117923, 39, 262367, 1784401.0890498303, 39, 273506, 1978383.2656919928, 39, 263425, 1821120.689281296, 39, 270353, 1810084.91521819, 39, 262622, 1847327.443646743, 39, 251571, 1779418.8437815474, 39, 269208, 1868388.171384087, 39, 
273630, 1885879.4911412757, 40, 267862, 1799867.6990278205, 40, 254579, 1811941.928103377, 40, 262309, 1775730.0676505738, 40, 273216, 1973143.1356524413, 40, 263753, 1816585.0861546565, 40, 270353, 1808088.7295960772, 40, 262720, 1844137.787920611, 40, 250876, 1771366.564677372, 40, 269208, 1864779.3003601152, 40, 
273630, 1881915.049542797, 41, 269916, 1809199.9072759107, 41, 254260, 1805788.0212621503, 41, 262309, 1767649.4021778908, 41, 271317, 1951561.1290599683, 41, 265288, 1819168.8740186328, 41, 270725, 1804346.6837650072, 41, 259535, 1812193.3421483845, 41, 251704, 1752181.823683041, 41, 269208, 1858628.0652080681, 41, 
273630, 1873303.5035318774, 42, 269916, 1796047.9722369357, 42, 254260, 1797375.318421951, 42, 262309, 1765808.5877513052, 42, 271317, 1945192.641095713, 42, 265288, 1815553.5629338557, 42, 270725, 1803921.8077241047, 42, 259986, 1809407.126152219, 42, 251704, 1747027.3166171797, 42, 269208, 1853356.2542567076, 42, 
273630, 1867116.8079950134, 43, 269916, 1794721.1121732777, 43, 254260, 1794163.8623039802, 43, 262845, 1766925.5761419898, 43, 271317, 1930159.774744299, 43, 265288, 1810423.8425723077, 43, 270725, 1799871.9602815171, 43, 259535, 1804360.722702879, 43, 251704, 1735004.4036515076, 43, 269208, 1839297.1635195697, 43, 
273630, 1861387.2743034186, 44, 269916, 1792062.9761400337, 44, 254260, 1789848.547478137, 44, 262845, 1756519.4463648316, 44, 271317, 1923946.067016088, 44, 266155, 1807122.8575338866, 44, 270725, 1798501.2018949408, 44, 260621, 1792695.3544649042, 44, 251704, 1726528.5906024529, 44, 265880, 1815142.7748674566, 44, 
273630, 1855661.7549899598, 45, 269916, 1786272.9276667784, 45, 254260, 1780788.5571848908, 45, 262845, 1751613.9187915088, 45, 271317, 1914148.35831238, 45, 266155, 1798308.436400178, 45, 270163, 1792231.9425300825, 45, 260621, 1786878.3886020763, 45, 251704, 1726217.8434520392, 45, 266385, 1808481.1693089833, 45, 
274872, 1849776.3161532436, 46, 269916, 1782688.9716552647, 46, 254260, 1772526.4098413438, 46, 262580, 1740037.5408996101, 46, 271317, 1898815.2093116594, 46, 266155, 1788520.2766261934, 46, 270725, 1790252.5257118857, 46, 258694, 1762637.436617383, 46, 251704, 1720923.0107691733, 46, 266385, 1803057.9167392098, 46, 
275454, 1851993.6096496365, 47, 269916, 1779435.4891231165, 47, 254260, 1768379.881357585, 47, 262580, 1732808.6721897537, 47, 271317, 1897674.575449134, 47, 266588, 1786596.6855315643, 47, 267788, 1765498.6593270677, 47, 258694, 1756511.580833133, 47, 251704, 1716010.834811107, 47, 266962, 1798481.8888818494, 47, 
275454, 1843480.1326690095, 48, 269916, 1768667.932188134, 48, 254260, 1764767.6566200866, 48, 264136, 1724082.575449228, 48, 271317, 1893125.5874613307, 48, 266588, 1777118.6095378282, 48, 269032, 1772571.6758569186, 48, 258694, 1754238.0099264693, 48, 251704, 1711137.2388442429, 48, 267730, 1796774.7218496946, 48, 
275454, 1835611.9226545745, 49, 269065, 1757421.8264754396, 49, 254064, 1761320.4860396911, 49, 264136, 1716628.874143999, 49, 273213, 1895500.493843228, 49, 265400, 1769562.6828453806, 49, 269032, 1766640.4835331517, 49, 258694, 1750937.4147326432, 49, 251704, 1706595.9534774255, 49, 267730, 1793161.1249829477, 49, 
275454, 1831247.8016459367, 50, 269065, 1750565.4757213718, 50, 254064, 1760012.7914205398, 50, 264520, 1709147.3833247777, 50, 265619, 1774348.3599824035, 50, 266667, 1770864.4905030632, 50, 269032, 1761848.2067123963, 50, 258694, 1750937.4147326432, 49, 251704, 1700570.2582128495, 50, 267730, 1791330.6641477044, 50, 
275454, 1827867.0386910418, 51, 269065, 1750126.4798707315, 51, 254064, 1751695.9214229472, 51, 264520, 1702786.9974427687, 51, 265619, 1763784.7887460787, 51, 266667, 1767748.6868219788, 51, 269032, 1754620.527123293, 51, 258694, 1748902.8677365195, 51, 251816, 1692525.3646089695, 51, 267730, 1787824.961114112, 51, 
275454, 1818245.8904898681, 52, 269065, 1745795.0408542803, 52, 254064, 1744537.1085755653, 52, 264520, 1699959.0549252445, 52, 265619, 1760907.8183029054, 52, 266667, 1764384.8963418675, 52, 269032, 1751310.4278075933, 52, 258694, 1741100.8170399356, 52, 251816, 1685296.614124797, 52, 267730, 1774911.750931354, 52, 
273192, 1780023.8574401177, 53, 269065, 1743778.5212191818, 53, 254064, 1742293.4260760592, 53, 264520, 1696940.138484253, 53, 265619, 1754796.1923697302, 53, 267000, 1763749.0536580593, 53, 269032, 1747689.6145599098, 53, 258694, 1737248.864839319, 53, 258346, 1757459.3059619644, 53, 267730, 1774101.2114708195, 53, 
273192, 1777380.6843542967, 54, 269065, 1738899.9165117887, 54, 254064, 1737280.7834263095, 54, 262884, 1679805.180503868, 54, 265619, 1753106.470003768, 54, 267000, 1752939.8654364534, 54, 269032, 1743197.6474117977, 54, 258694, 1732666.6540417878, 54, 255803, 1738304.9335582892, 54, 267730, 1766162.6047628827, 54, 
265209, 1687626.441573594, 55, 269065, 1734392.4763795985, 55, 254489, 1732015.3129618124, 55, 262884, 1678039.3527538455, 55, 265619, 1749086.924881332, 55, 262465, 1721438.4325301559, 55, 269032, 1739967.1293573389, 55, 258694, 1726874.8232573809, 55, 255803, 1728078.6059091443, 55, 267730, 1763472.816083866, 55, 
265209, 1681061.6067639894, 56, 269065, 1727560.65456115, 56, 251115, 1708874.8253406251, 56, 263860, 1672431.870338791, 56, 265775, 1737017.355408347, 56, 262465, 1713409.5738490839, 56, 269032, 1737076.2009940818, 56, 258694, 1724421.1027019855, 56, 255803, 1725380.8483019604, 56, 267730, 1753010.407668477, 56, 
265209, 1676805.374077318, 57, 269065, 1723624.251049943, 57, 251115, 1708805.2753173045, 57, 264379, 1671614.236135229, 57, 265775, 1733499.4316717938, 57, 262465, 1707826.775468942, 57, 269032, 1723832.207566103, 57, 258694, 1718818.2603891755, 57, 255803, 1722778.3564553896, 57, 267730, 1739741.1757009379, 57, 
265209, 1672775.5153321887, 58, 269065, 1721548.0558950799, 58, 251115, 1692649.8249505095, 58, 264379, 1669807.9169253826, 58, 265775, 1726447.89796207, 58, 262465, 1702797.8344529283, 58, 270139, 1718852.457503739, 58, 258694, 1713765.1433966805, 58, 255803, 1715084.7002013691, 58, 268412, 1736082.8746330694, 58, 
265209, 1668407.6105164422, 59, 267164, 1712977.0894548958, 59, 251115, 1683539.87932116, 59, 264379, 1662410.6459196187, 59, 265775, 1724480.954944277, 59, 262465, 1702352.3845099686, 59, 271310, 1720586.269752438, 59, 258694, 1710152.6276451151, 59, 255803, 1703556.066087378, 59, 268412, 1733495.2809682244, 59, 
266927, 1670830.764667116, 60, 267164, 1701387.9669846282, 60, 251115, 1677248.178483214, 60, 264379, 1660696.3562495308, 60, 265775, 1716523.9921989525, 60, 262465, 1695876.4309374702, 60, 271310, 1713108.83752305, 60, 258694, 1709233.0396006114, 60, 256320, 1696108.4389505314, 60, 268412, 1727694.7054687508, 60, 
268394, 1667551.1832839507, 61, 267164, 1693974.5254692794, 61, 251422, 1672197.4757884098, 61, 264379, 1659223.2247682288, 61, 265775, 1714545.8333049163, 61, 262465, 1692213.9396567745, 61, 271310, 1706646.8058738767, 61, 258694, 1706671.50838983, 61, 256320, 1689325.42890754, 61, 268412, 1719086.0512007282, 61, 
268394, 1667551.1832839507, 61, 266079, 1687157.7708116788, 62, 251422, 1669598.7830253846, 62, 264379, 1657109.847435891, 62, 265775, 1711768.5066016142, 62, 262465, 1683492.934196131, 62, 271310, 1701707.4740902374, 62, 258694, 1699453.9738778898, 62, 257236, 1678540.6235810912, 62, 268412, 1717651.5875190096, 62, 
268394, 1660026.0962377386, 63, 266079, 1673920.64357081, 63, 254873, 1663035.4109791028, 63, 264379, 1654471.9858707488, 63, 265775, 1708423.0590770305, 63, 262465, 1680648.1017328182, 63, 271310, 1698739.7247426014, 63, 258873, 1695541.052053598, 63, 257236, 1678361.0431283505, 63, 268412, 1715507.854382003, 63, 
268887, 1657861.5253980842, 64, 266079, 1666323.6449478725, 64, 254949, 1651967.7015002386, 64, 264379, 1652043.8232881126, 64, 265775, 1705194.923087774, 64, 262465, 1678420.612058577, 64, 271621, 1694451.0994322952, 64, 257387, 1683204.0854300281, 64, 257236, 1675944.5202851885, 64, 268412, 1709757.5035831812, 64, 
268887, 1654958.3878469872, 65, 266079, 1664039.0614221347, 65, 254949, 1645844.88058646, 65, 263860, 1646937.127343012, 65, 266066, 1705114.1598548228, 65, 262465, 1673956.7150385536, 65, 272148, 1688546.4137204029, 65, 257387, 1675241.0770009293, 65, 257236, 1672131.974134195, 65, 268412, 1709757.5035831812, 64, 
268920, 1654175.04261711, 66, 263613, 1643861.5791047125, 66, 254949, 1639659.4938326243, 66, 263860, 1641949.3332474572, 66, 266066, 1692448.284994362, 66, 263126, 1673529.1242214877, 66, 272148, 1686055.3088164777, 66, 257387, 1669609.2688824479, 66, 257236, 1664149.7772790722, 66, 268412, 1707393.203651283, 66, 
268920, 1652893.8536760337, 67, 263613, 1641381.1100488927, 67, 254949, 1637000.7116689805, 67, 264857, 1641903.0728346985, 67, 266066, 1686465.0166685868, 67, 263126, 1671364.3647879607, 67, 272148, 1681642.166363969, 67, 257387, 1668154.2229422706, 67, 257236, 1660793.5353146542, 67, 268412, 1705509.982882426, 67, 
268920, 1650791.5846214825, 68, 263137, 1623484.1655570427, 68, 254949, 1630961.3339120545, 68, 264857, 1641613.8745574653, 68, 266066, 1684788.9030902132, 68, 263126, 1671364.3647879607, 67, 272148, 1676000.527050071, 68, 257387, 1661999.1708233336, 68, 259265, 1656091.9910482268, 68, 266962, 1694498.2362718412, 68, 
269045, 1647046.0458535773, 69, 263137, 1617669.3846338002, 69, 254949, 1626637.6900437223, 69, 264857, 1635366.165129214, 69, 266066, 1675609.290485017, 69, 263126, 1668837.3608789572, 69, 272148, 1673536.4049605527, 69, 258384, 1654193.643558307, 69, 259265, 1649813.0976433207, 69, 266962, 1694463.5857425877, 69, 
270362, 1639715.972777686, 70, 263137, 1617669.3846338002, 69, 254949, 1626637.6900437223, 69, 264857, 1625552.7028852224, 70, 266066, 1671279.9486595923, 70, 263126, 1653072.8350443298, 70, 272148, 1670581.949397589, 70, 258384, 1653375.696124663, 70, 259141, 1645595.3968387847, 70, 267655, 1694405.816514329, 70, 
270362, 1633644.1917842748, 71, 271480, 1719711.2209974162, 71, 254565, 1608097.1932916373, 71, 264857, 1622958.6153999653, 71, 266066, 1668260.3151510085, 71, 263126, 1650373.315565983, 71, 272148, 1669490.521013881, 71, 258384, 1642655.7500246866, 71, 259141, 1642913.8475202415, 71, 268412, 1694084.6266415718, 71, 
269819, 1621070.0692939092, 72, 271480, 1714139.4495224103, 72, 254565, 1606870.9382158036, 72, 264857, 1620645.143055848, 72, 266066, 1663968.9663445626, 72, 263558, 1644415.362284112, 72, 272148, 1665627.212773467, 72, 258384, 1638183.5085279776, 72, 259141, 1641181.9928944944, 72, 268557, 1689017.173490302, 72, 
269819, 1616539.3587425835, 73, 271480, 1710753.9297304659, 73, 259989, 1675028.733115469, 73, 264624, 1615398.5952084586, 73, 266066, 1662371.6840481772, 73, 262858, 1636516.7064360809, 73, 272148, 1659303.7697701086, 73, 258384, 1632978.8324586945, 73, 259141, 1638836.2848226386, 73, 264333, 1658161.971398658, 73, 
268300, 1605581.9828588874, 74, 271480, 1705918.9837611506, 74, 259989, 1667971.402094526, 74, 264624, 1604530.2177338474, 74, 266066, 1662371.6840481772, 73, 262858, 1635048.9206662073, 74, 272148, 1659239.1416116324, 74, 258384, 1624691.6369039887, 74, 259413, 1631298.945614322, 74, 264333, 1653816.4760081905, 74, 
268300, 1603811.6943536638, 75, 271480, 1696559.7999379805, 75, 261376, 1657193.2210595792, 75, 260315, 1576675.7087068255, 75, 266066, 1650899.404695, 75, 262858, 1628710.8904737975, 75, 272148, 1657180.9715333362, 75, 258384, 1617059.0349460484, 75, 259413, 1628087.31595485, 75, 264333, 1652847.6360336323, 75, 
268300, 1600019.7109160847, 76, 271859, 1694185.1931522815, 76, 261376, 1654512.4968507292, 76, 260764, 1572025.6427040403, 76, 266066, 1650884.313236531, 76, 262858, 1621292.9529485544, 76, 272148, 1650747.684235035, 76, 258384, 1606930.9393007588, 76, 259413, 1623154.1579247573, 76, 264333, 1649296.7617843957, 76, 
268300, 1597995.8063367137, 77, 272439, 1689768.907232248, 77, 261376, 1649807.749863748, 77, 260764, 1560447.7149688876, 77, 266066, 1643867.9443036006, 77, 262858, 1617299.6530600342, 77, 272148, 1643371.9408605648, 77, 258384, 1601999.2961114359, 77, 259413, 1620108.643126789, 77, 264333, 1638839.1382372556, 77, 
268300, 1592475.8321405014, 78, 272688, 1681858.9081405876, 78, 263049, 1649785.0019826766, 78, 260764, 1558743.9135525129, 78, 266066, 1641572.9013517331, 78, 262858, 1611108.1549399365, 78, 272148, 1636934.683283222, 78, 258384, 1599357.9526814318, 78, 259413, 1617389.596693279, 78, 264333, 1631640.319851192, 78, 
268300, 1588584.2330539387, 79, 272688, 1681095.1229600383, 79, 263049, 1648204.1453959506, 79, 260764, 1554842.7263286817, 79, 266066, 1636365.044684218, 79, 261831, 1598308.939891588, 79, 272148, 1631125.868859557, 79, 257978, 1592348.9116159528, 79, 259413, 1612907.2620391182, 79, 264333, 1630385.3937760748, 79, 
