46340.95000105199, 21, 3.164471194E9
46340.95000105194, 43, 3.323733049E9
46340.95000105196, 31, 3.616943172E9
46340.95000105199, 24, 3.65118906E9

First population front
Czas podrozy, Zarobek, Stworzony w generacji
48143.22327861758, 1053531, 0
48616.50032549869, 1055334, 0
48839.77117520743, 1060622, 1
49192.077012299174, 1063486, 1
50159.2958636711, 1063820, 1
50194.67999522087, 1064015, 1
50836.83212798506, 1068343, 1
51158.24422870806, 1068462, 0
51296.740435424384, 1068955, 1
51329.259916378396, 1070060, 0
51827.04711586394, 1071913, 0
52304.688650740696, 1072301, 1
52362.96824281605, 1074147, 1
52979.22960804425, 1076080, 1
53938.09830232213, 1076186, 1
54352.87550402618, 1076352, 1
54774.78737829459, 1077663, 1

Middle population front
Czas podrozy, Zarobek, Stworzony w generacji
47137.53319137136, 1052356, 23
47138.06004308654, 1053216, 8
47187.75132227622, 1053494, 6
47328.54172031542, 1056817, 15
47528.999223797786, 1057079, 8
47639.49512454734, 1057149, 13
47815.50678437526, 1058468, 8
47915.572342857944, 1061210, 18
48043.77655709774, 1066523, 2
48698.32324702096, 1067192, 3
49428.11194071546, 1067361, 23
49643.95264571886, 1068337, 11
50153.0641764462, 1068650, 9
50156.2706969004, 1068820, 17
50374.318836879036, 1072311, 3
51247.09491343566, 1072495, 15
51446.98982705032, 1074084, 12
51666.8702935058, 1075922, 5
51884.30768039306, 1076472, 13
51986.31053489442, 1078254, 15
52045.30448299924, 1078983, 19
52725.12524799467, 1079095, 8
52844.84249102895, 1081018, 6
53979.27651493346, 1081270, 20
54433.60691151637, 1081678, 2
54953.235650823575, 1081987, 10
Czas podrozy, Zarobek, Stworzony w generacji
46371.0972420589, 1054123, 50
46502.49894363682, 1054272, 118
46650.104984621226, 1054949, 108
46674.14963371819, 1055237, 64
47083.37054501014, 1055302, 96
47118.56367215252, 1058089, 107
47391.304588504434, 1058690, 116
47476.72794437798, 1060290, 55
47510.68185324173, 1060540, 101
47741.56277507282, 1062683, 115
47967.85766188038, 1062968, 86
48043.77655709774, 1066523, 2
48698.32324702096, 1067192, 3
49032.77231946199, 1067636, 56
49362.76356073055, 1069017, 66
49526.76758321577, 1069457, 54
49963.35956344265, 1069815, 53
49965.513881227795, 1072378, 60
50639.61984930316, 1073783, 116
51202.328796432615, 1074878, 123
51361.47789849311, 1075827, 52
51407.43106640236, 1077351, 64
51655.97085037243, 1078510, 64
51658.2727102505, 1078863, 65
52045.30448299924, 1078983, 19
52341.99452774742, 1080271, 95
52555.26247727419, 1081390, 108
52914.78476491421, 1081640, 120
52985.06433218037, 1083957, 85
53655.255940869596, 1084401, 121
53663.87267227051, 1085732, 94
54107.98726621432, 1087184, 65
55244.74223972703, 1088065, 109
55717.44470087402, 1088168, 78

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
46094.44045058746, 1043484, 150
46162.09803733026, 1046392, 171
46264.66054913257, 1049976, 138
46371.0972420589, 1054123, 50
46502.49894363682, 1054272, 118
46650.104984621226, 1054949, 108
46674.14963371819, 1055237, 64
47054.511976433896, 1058936, 130
47166.85069791236, 1060651, 132
47741.56277507282, 1062683, 115
47967.85766188038, 1062968, 86
48043.77655709774, 1066523, 2
48637.88285442604, 1067588, 127
48920.867196946354, 1068601, 129
49362.76356073055, 1069017, 66
49526.76758321577, 1069457, 54
49963.35956344265, 1069815, 53
49965.513881227795, 1072378, 60
50137.39212999287, 1074285, 248
50153.62955760222, 1075593, 223
50827.587844770474, 1076681, 179
51211.42701456115, 1076862, 232
51407.43106640236, 1077351, 64
51494.441205534415, 1078461, 233
51538.03731507785, 1078695, 142
51658.2727102505, 1078863, 65
51663.63384707565, 1079305, 173
52200.89546013884, 1080386, 237
52404.56225694959, 1081261, 172
52533.63859157242, 1082290, 226
52985.06433218037, 1083957, 85
53087.1387458575, 1084125, 159
53489.264512258975, 1087687, 216
55244.74223972703, 1088065, 109
55717.44470087402, 1088168, 78
56267.311955033525, 1088349, 179

