46340.95000105199, 21, 2.963664128E9
46340.95000105199, 21, 3.961834775E9

First population front
Czas podrozy, Zarobek, Stworzony w generacji
49094.9141671864, 1057506, 1
49780.85428114044, 1058150, 1
49956.20491949249, 1061719, 1
50240.362901069966, 1066047, 1
50716.98429300527, 1070598, 0
51974.351178530036, 1071435, 1
52142.27215547053, 1071802, 1
52541.789791941075, 1073894, 1
52913.02690807575, 1074486, 0
53195.09949151813, 1074592, 1
53426.234189114024, 1075335, 1
53680.10197848137, 1076662, 0
53981.97284368711, 1077381, 1
54865.82367653227, 1078520, 1

Middle population front

Last population front
Czas podrozy, Zarobek, Stworzony w generacji
44711.14851788072, 1032917, 213
44857.67440439497, 1042551, 235
45598.25599931954, 1048079, 136
46109.36249179255, 1049428, 163
46122.56103773118, 1050628, 192
46425.94787972432, 1051677, 246
46571.55458459099, 1051866, 129
46639.333304913715, 1052744, 131
46686.650334318605, 1054967, 181
46774.16480455275, 1061853, 208
47609.61001697628, 1062422, 195
47675.955998765945, 1062760, 152
47930.62363159617, 1065891, 132
48434.86664626244, 1067036, 223
48690.977285771616, 1067637, 237
48711.592792161326, 1067682, 9
48780.11386867148, 1068303, 28
49036.57748978161, 1069108, 235
49378.771807232755, 1071023, 119
49456.469626131126, 1071135, 142
49457.2207656453, 1071463, 236
49666.633180229, 1072050, 156
49887.14503178127, 1073109, 114
49928.62822139823, 1074393, 111
50212.0257901341, 1075891, 219
50438.34737575459, 1076130, 198
50569.7403593991, 1076724, 86
50912.85078314716, 1077055, 147
50950.43647788735, 1077187, 114
50960.96723321406, 1078434, 156
51194.52015746102, 1078550, 223
51203.693605168715, 1078969, 141
51240.66154008475, 1079192, 236
51643.4148506806, 1079412, 245
51670.090648973994, 1081579, 124
52037.02154853519, 1081654, 244
52209.096768895935, 1083755, 236
53280.376589275744, 1084018, 135
53556.24826919561, 1086890, 195
55884.60808883744, 1086917, 118

